Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_148_213,VPWR,li1,104.8800,416.1600,1.799944
FILLER_148_195,VPWR,li1,95.4500,416.1600,1.799947
FILLER_148_191,VPWR,li1,94.3000,416.1600,1.799948
FILLER_148_163,VPWR,li1,80.7300,416.1600,1.799955
FILLER_148_159,VPWR,li1,79.5800,416.1600,1.799955
FILLER_148_149,VPWR,li1,74.2900,416.1600,1.799958
FILLER_148_141,VPWR,li1,72.2200,416.1600,1.799960
FILLER_148_139,VPWR,li1,69.6900,416.1600,1.799962
FILLER_148_133,VPWR,li1,68.0800,416.1600,1.799962
FILLER_148_121,VPWR,li1,63.9400,416.1600,1.799965
FILLER_148_109,VPWR,li1,58.4200,416.1600,1.799970
FILLER_148_97,VPWR,li1,52.9000,416.1600,1.799972
FILLER_148_85,VPWR,li1,47.3800,416.1600,1.799976
FILLER_148_83,VPWR,li1,43.9300,416.1600,1.799979
FILLER_148_77,VPWR,li1,42.3200,416.1600,1.799979
FILLER_148_65,VPWR,li1,38.1800,416.1600,1.799982
FILLER_148_53,VPWR,li1,32.6600,416.1600,1.799986
FILLER_148_41,VPWR,li1,27.1400,416.1600,1.799990
FILLER_148_29,VPWR,li1,21.6200,416.1600,1.799993
FILLER_148_27,VPWR,li1,18.1700,416.1600,1.799993
FILLER_148_15,VPWR,li1,15.1800,416.1600,1.799993
FILLER_148_3,VPWR,li1,9.6600,416.1600,1.799993
FILLER_147_897,VPWR,li1,420.9000,410.7200,1.799957
FILLER_147_895,VPWR,li1,417.4500,410.7200,1.799957
FILLER_147_889,VPWR,li1,415.8400,410.7200,1.799957
FILLER_147_877,VPWR,li1,411.7000,410.7200,1.799957
FILLER_147_865,VPWR,li1,406.1800,410.7200,1.799957
FILLER_147_853,VPWR,li1,400.6600,410.7200,1.799957
FILLER_147_841,VPWR,li1,395.1400,410.7200,1.799957
FILLER_147_839,VPWR,li1,391.6900,410.7200,1.799957
FILLER_147_833,VPWR,li1,390.0800,410.7200,1.799957
FILLER_147_821,VPWR,li1,385.9400,410.7200,1.799957
FILLER_147_809,VPWR,li1,380.4200,410.7200,1.799957
FILLER_147_797,VPWR,li1,374.9000,410.7200,1.799957
FILLER_147_785,VPWR,li1,369.3800,410.7200,1.799957
FILLER_147_781,VPWR,li1,365.4700,410.7200,1.799957
FILLER_147_769,VPWR,li1,362.0200,410.7200,1.799957
FILLER_147_725,VPWR,li1,339.7100,410.7200,1.799962
FILLER_147_682,VPWR,li1,319.4700,410.7200,1.799954
FILLER_147_668,VPWR,li1,313.7200,410.7200,1.799944
FILLER_147_637,VPWR,li1,298.7700,410.7200,1.799921
FILLER_147_633,VPWR,li1,297.6200,410.7200,1.799921
FILLER_147_612,VPWR,li1,287.9600,410.7200,1.799909
FILLER_147_570,VPWR,li1,267.9500,410.7200,1.799897
FILLER_147_556,VPWR,li1,262.2000,410.7200,1.799895
FILLER_147_530,VPWR,li1,249.5500,410.7200,1.799895
FILLER_147_526,VPWR,li1,248.4000,410.7200,1.799896
FILLER_147_502,VPWR,li1,236.9000,410.7200,1.799898
FILLER_147_458,VPWR,li1,216.8900,410.7200,1.799911
FILLER_147_393,VPWR,li1,186.5300,410.7200,1.799948
FILLER_147_390,VPWR,li1,185.3800,410.7200,1.799948
FILLER_147_382,VPWR,li1,183.0800,410.7200,1.799952
FILLER_147_360,VPWR,li1,171.3500,410.7200,1.799953
FILLER_147_354,VPWR,li1,169.7400,410.7200,1.799953
FILLER_147_337,VPWR,li1,160.7700,410.7200,1.799936
FILLER_147_326,VPWR,li1,155.7100,410.7200,1.799929
FILLER_147_303,VPWR,li1,145.3600,410.7200,1.799916
FILLER_147_281,VPWR,li1,136.1600,410.7200,1.799906
FILLER_147_276,VPWR,li1,133.4000,410.7200,1.799904
FILLER_147_257,VPWR,li1,124.4300,410.7200,1.799898
FILLER_147_218,VPWR,li1,107.1800,410.7200,1.799897
FILLER_147_191,VPWR,li1,93.8400,410.7200,1.799902
FILLER_147_169,VPWR,li1,84.6400,410.7200,1.799908
FILLER_147_167,VPWR,li1,82.5700,410.7200,1.799910
FILLER_147_161,VPWR,li1,80.9600,410.7200,1.799912
FILLER_147_125,VPWR,li1,65.7800,410.7200,1.799928
FILLER_147_113,VPWR,li1,60.2600,410.7200,1.799936
FILLER_147_111,VPWR,li1,56.8100,410.7200,1.799942
FILLER_147_105,VPWR,li1,55.2000,410.7200,1.799942
FILLER_147_93,VPWR,li1,51.0600,410.7200,1.799948
FILLER_147_81,VPWR,li1,45.5400,410.7200,1.799956
FILLER_147_69,VPWR,li1,40.0200,410.7200,1.799962
FILLER_147_57,VPWR,li1,34.5000,410.7200,1.799969
FILLER_147_55,VPWR,li1,31.0500,410.7200,1.799975
FILLER_147_51,VPWR,li1,29.9000,410.7200,1.799975
FILLER_147_39,VPWR,li1,26.2200,410.7200,1.799980
FILLER_147_27,VPWR,li1,20.7000,410.7200,1.799987
FILLER_147_15,VPWR,li1,15.1800,410.7200,1.799987
FILLER_147_3,VPWR,li1,9.6600,410.7200,1.799987
FILLER_146_905,VPWR,li1,422.7400,410.7200,1.799957
FILLER_146_893,VPWR,li1,419.0600,410.7200,1.799957
FILLER_146_881,VPWR,li1,413.5400,410.7200,1.799957
FILLER_146_869,VPWR,li1,408.0200,410.7200,1.799957
FILLER_146_867,VPWR,li1,404.5700,410.7200,1.799957
FILLER_146_861,VPWR,li1,402.9600,410.7200,1.799957
FILLER_146_849,VPWR,li1,398.8200,410.7200,1.799957
FILLER_146_837,VPWR,li1,393.3000,410.7200,1.799957
FILLER_146_825,VPWR,li1,387.7800,410.7200,1.799957
FILLER_146_813,VPWR,li1,382.2600,410.7200,1.799957
FILLER_146_809,VPWR,li1,378.3500,410.7200,1.799957
FILLER_146_797,VPWR,li1,374.9000,410.7200,1.799957
FILLER_146_785,VPWR,li1,369.3800,410.7200,1.799957
FILLER_146_773,VPWR,li1,363.8600,410.7200,1.799957
FILLER_146_755,VPWR,li1,353.0500,410.7200,1.799957
FILLER_146_717,VPWR,li1,335.5700,410.7200,1.799966
FILLER_146_699,VPWR,li1,327.2900,410.7200,1.799968
FILLER_146_638,VPWR,li1,300.3800,410.7200,1.799924
FILLER_146_598,VPWR,li1,281.2900,410.7200,1.799905
FILLER_146_587,VPWR,li1,275.7700,410.7200,1.799901
FILLER_146_542,VPWR,li1,255.5300,410.7200,1.799895
FILLER_146_529,VPWR,li1,249.5500,410.7200,1.799895
FILLER_146_497,VPWR,li1,234.6000,410.7200,1.799899
FILLER_146_486,VPWR,li1,229.5400,410.7200,1.799901
FILLER_146_454,VPWR,li1,214.5900,410.7200,1.799913
FILLER_146_450,VPWR,li1,213.4400,410.7200,1.799913
FILLER_146_386,VPWR,li1,184.0000,410.7200,1.799952
FILLER_146_362,VPWR,li1,172.5000,410.7200,1.799958
FILLER_146_335,VPWR,li1,160.0800,410.7200,1.799936
FILLER_146_307,VPWR,li1,146.9700,410.7200,1.799916
FILLER_146_301,VPWR,li1,145.3600,410.7200,1.799916
FILLER_146_284,VPWR,li1,136.3900,410.7200,1.799906
FILLER_146_259,VPWR,li1,124.8900,410.7200,1.799898
FILLER_146_253,VPWR,li1,123.2800,410.7200,1.799898
FILLER_146_206,VPWR,li1,100.5100,410.7200,1.799899
FILLER_146_195,VPWR,li1,95.4500,410.7200,1.799901
FILLER_146_187,VPWR,li1,93.3800,410.7200,1.799902
FILLER_146_160,VPWR,li1,80.5000,410.7200,1.799912
FILLER_146_141,VPWR,li1,71.0700,410.7200,1.799923
FILLER_146_139,VPWR,li1,69.6900,410.7200,1.799925
FILLER_146_133,VPWR,li1,68.0800,410.7200,1.799925
FILLER_146_121,VPWR,li1,63.9400,410.7200,1.799931
FILLER_146_109,VPWR,li1,58.4200,410.7200,1.799939
FILLER_146_97,VPWR,li1,52.9000,410.7200,1.799945
FILLER_146_85,VPWR,li1,47.3800,410.7200,1.799952
FILLER_146_83,VPWR,li1,43.9300,410.7200,1.799959
FILLER_146_77,VPWR,li1,42.3200,410.7200,1.799959
FILLER_146_65,VPWR,li1,38.1800,410.7200,1.799964
FILLER_146_53,VPWR,li1,32.6600,410.7200,1.799971
FILLER_146_41,VPWR,li1,27.1400,410.7200,1.799980
FILLER_146_29,VPWR,li1,21.6200,410.7200,1.799987
FILLER_146_27,VPWR,li1,18.1700,410.7200,1.799987
FILLER_146_15,VPWR,li1,15.1800,410.7200,1.799987
FILLER_146_3,VPWR,li1,9.6600,410.7200,1.799987
FILLER_145_897,VPWR,li1,420.9000,405.2800,1.799905
FILLER_145_895,VPWR,li1,417.4500,405.2800,1.799905
FILLER_145_889,VPWR,li1,415.8400,405.2800,1.799905
FILLER_145_877,VPWR,li1,411.7000,405.2800,1.799905
FILLER_145_865,VPWR,li1,406.1800,405.2800,1.799905
FILLER_145_853,VPWR,li1,400.6600,405.2800,1.799905
FILLER_145_841,VPWR,li1,395.1400,405.2800,1.799905
FILLER_145_839,VPWR,li1,391.6900,405.2800,1.799905
FILLER_145_833,VPWR,li1,390.0800,405.2800,1.799905
FILLER_145_821,VPWR,li1,385.9400,405.2800,1.799905
FILLER_145_809,VPWR,li1,380.4200,405.2800,1.799905
FILLER_145_797,VPWR,li1,374.9000,405.2800,1.799905
FILLER_145_785,VPWR,li1,369.3800,405.2800,1.799905
FILLER_145_783,VPWR,li1,365.9300,405.2800,1.799905
FILLER_145_775,VPWR,li1,363.8600,405.2800,1.799905
FILLER_145_758,VPWR,li1,355.5800,405.2800,1.799909
FILLER_145_733,VPWR,li1,342.9300,405.2800,1.799925
FILLER_145_729,VPWR,li1,341.7800,405.2800,1.799925
FILLER_145_726,VPWR,li1,339.9400,405.2800,1.799928
FILLER_145_712,VPWR,li1,333.7300,405.2800,1.799938
FILLER_145_700,VPWR,li1,328.4400,405.2800,1.799951
FILLER_145_689,VPWR,li1,323.1500,405.2800,1.799937
FILLER_145_644,VPWR,li1,302.6800,405.2800,1.799903
FILLER_145_625,VPWR,li1,293.4800,405.2800,1.799891
FILLER_145_614,VPWR,li1,288.4200,405.2800,1.799884
FILLER_145_599,VPWR,li1,282.4400,405.2800,1.799874
FILLER_145_577,VPWR,li1,272.3200,405.2800,1.799860
FILLER_145_557,VPWR,li1,262.4300,405.2800,1.799850
FILLER_145_544,VPWR,li1,256.2200,405.2800,1.799848
FILLER_145_526,VPWR,li1,247.9400,405.2800,1.799854
FILLER_145_509,VPWR,li1,239.8900,405.2800,1.799861
FILLER_145_505,VPWR,li1,238.7400,405.2800,1.799861
FILLER_145_503,VPWR,li1,237.1300,405.2800,1.799863
FILLER_145_499,VPWR,li1,235.9800,405.2800,1.799863
FILLER_145_469,VPWR,li1,223.1000,405.2800,1.799878
FILLER_145_457,VPWR,li1,218.5000,405.2800,1.799882
FILLER_145_447,VPWR,li1,211.3700,405.2800,1.799891
FILLER_145_439,VPWR,li1,209.3000,405.2800,1.799893
FILLER_145_428,VPWR,li1,202.8600,405.2800,1.799901
FILLER_145_409,VPWR,li1,193.8900,405.2800,1.799913
FILLER_145_388,VPWR,li1,184.9200,405.2800,1.799926
FILLER_145_375,VPWR,li1,178.9400,405.2800,1.799937
FILLER_145_349,VPWR,li1,166.2900,405.2800,1.799916
FILLER_145_345,VPWR,li1,165.1400,405.2800,1.799909
FILLER_145_281,VPWR,li1,136.1600,405.2800,1.799860
FILLER_145_256,VPWR,li1,123.9700,405.2800,1.799856
FILLER_145_246,VPWR,li1,118.9100,405.2800,1.799854
FILLER_145_225,VPWR,li1,109.7100,405.2800,1.799862
FILLER_145_202,VPWR,li1,98.6700,405.2800,1.799874
FILLER_145_198,VPWR,li1,97.5200,405.2800,1.799878
FILLER_145_166,VPWR,li1,82.3400,405.2800,1.799895
FILLER_145_145,VPWR,li1,72.4500,405.2800,1.799908
FILLER_145_137,VPWR,li1,70.3800,405.2800,1.799912
FILLER_145_125,VPWR,li1,65.7800,405.2800,1.799918
FILLER_145_113,VPWR,li1,60.2600,405.2800,1.799926
FILLER_145_111,VPWR,li1,56.8100,405.2800,1.799934
FILLER_145_105,VPWR,li1,55.2000,405.2800,1.799934
FILLER_145_93,VPWR,li1,51.0600,405.2800,1.799940
FILLER_145_81,VPWR,li1,45.5400,405.2800,1.799950
FILLER_145_69,VPWR,li1,40.0200,405.2800,1.799956
FILLER_145_57,VPWR,li1,34.5000,405.2800,1.799965
FILLER_145_55,VPWR,li1,31.0500,405.2800,1.799971
FILLER_145_51,VPWR,li1,29.9000,405.2800,1.799971
FILLER_145_39,VPWR,li1,26.2200,405.2800,1.799977
FILLER_145_27,VPWR,li1,20.7000,405.2800,1.799985
FILLER_145_15,VPWR,li1,15.1800,405.2800,1.799985
FILLER_145_3,VPWR,li1,9.6600,405.2800,1.799985
FILLER_144_905,VPWR,li1,422.7400,405.2800,1.799905
FILLER_144_893,VPWR,li1,419.0600,405.2800,1.799905
FILLER_144_881,VPWR,li1,413.5400,405.2800,1.799905
FILLER_144_869,VPWR,li1,408.0200,405.2800,1.799905
FILLER_144_867,VPWR,li1,404.5700,405.2800,1.799905
FILLER_144_861,VPWR,li1,402.9600,405.2800,1.799905
FILLER_144_849,VPWR,li1,398.8200,405.2800,1.799905
FILLER_144_837,VPWR,li1,393.3000,405.2800,1.799905
FILLER_144_825,VPWR,li1,387.7800,405.2800,1.799905
FILLER_144_813,VPWR,li1,382.2600,405.2800,1.799905
FILLER_144_811,VPWR,li1,378.8100,405.2800,1.799905
FILLER_144_807,VPWR,li1,377.6600,405.2800,1.799905
FILLER_144_795,VPWR,li1,373.9800,405.2800,1.799905
FILLER_144_783,VPWR,li1,368.4600,405.2800,1.799905
FILLER_144_771,VPWR,li1,362.9400,405.2800,1.799905
FILLER_144_763,VPWR,li1,356.7300,405.2800,1.799909
FILLER_144_757,VPWR,li1,355.1200,405.2800,1.799909
FILLER_144_755,VPWR,li1,353.0500,405.2800,1.799911
FILLER_144_743,VPWR,li1,350.0600,405.2800,1.799915
FILLER_144_725,VPWR,li1,339.2500,405.2800,1.799928
FILLER_144_691,VPWR,li1,324.3000,405.2800,1.799942
FILLER_144_681,VPWR,li1,319.2400,405.2800,1.799932
FILLER_144_669,VPWR,li1,313.9500,405.2800,1.799923
FILLER_144_661,VPWR,li1,311.4200,405.2800,1.799919
FILLER_144_651,VPWR,li1,305.2100,405.2800,1.799906
FILLER_144_645,VPWR,li1,303.6000,405.2800,1.799906
FILLER_144_641,VPWR,li1,301.0700,405.2800,1.799903
FILLER_144_633,VPWR,li1,298.5400,405.2800,1.799899
FILLER_144_621,VPWR,li1,293.9400,405.2800,1.799891
FILLER_144_597,VPWR,li1,281.9800,405.2800,1.799874
FILLER_144_561,VPWR,li1,264.5000,405.2800,1.799853
FILLER_144_543,VPWR,li1,255.5300,405.2800,1.799848
FILLER_144_533,VPWR,li1,250.9300,405.2800,1.799852
FILLER_144_528,VPWR,li1,249.3200,405.2800,1.799852
FILLER_144_509,VPWR,li1,240.3500,405.2800,1.799861
FILLER_144_497,VPWR,li1,236.9000,405.2800,1.799863
FILLER_144_489,VPWR,li1,231.3800,405.2800,1.799868
FILLER_144_477,VPWR,li1,227.7000,405.2800,1.799873
FILLER_144_475,VPWR,li1,224.2500,405.2800,1.799875
FILLER_144_461,VPWR,li1,218.9600,405.2800,1.799882
FILLER_144_452,VPWR,li1,213.6700,405.2800,1.799888
FILLER_144_448,VPWR,li1,212.5200,405.2800,1.799891
FILLER_144_438,VPWR,li1,207.2300,405.2800,1.799896
FILLER_144_432,VPWR,li1,205.6200,405.2800,1.799898
FILLER_144_417,VPWR,li1,198.0300,405.2800,1.799907
FILLER_144_395,VPWR,li1,188.6000,405.2800,1.799920
FILLER_144_369,VPWR,li1,175.4900,405.2800,1.799945
FILLER_144_365,VPWR,li1,174.3400,405.2800,1.799945
FILLER_144_358,VPWR,li1,171.5800,405.2800,1.799935
FILLER_144_337,VPWR,li1,161.4600,405.2800,1.799895
FILLER_144_325,VPWR,li1,155.7100,405.2800,1.799874
FILLER_144_313,VPWR,li1,149.7300,405.2800,1.799868
FILLER_144_309,VPWR,li1,148.5800,405.2800,1.799866
FILLER_144_289,VPWR,li1,139.1500,405.2800,1.799862
FILLER_144_281,VPWR,li1,136.6200,405.2800,1.799861
FILLER_144_269,VPWR,li1,132.0200,405.2800,1.799859
FILLER_144_248,VPWR,li1,120.5200,405.2800,1.799854
FILLER_144_234,VPWR,li1,113.8500,405.2800,1.799857
FILLER_144_197,VPWR,li1,96.3700,405.2800,1.799878
FILLER_144_185,VPWR,li1,91.3100,405.2800,1.799883
FILLER_144_173,VPWR,li1,87.8600,405.2800,1.799888
FILLER_144_141,VPWR,li1,71.7600,405.2800,1.799912
FILLER_144_129,VPWR,li1,65.5500,405.2800,1.799918
FILLER_144_121,VPWR,li1,63.0200,405.2800,1.799922
FILLER_144_109,VPWR,li1,58.4200,405.2800,1.799931
FILLER_144_97,VPWR,li1,52.9000,405.2800,1.799937
FILLER_144_85,VPWR,li1,47.3800,405.2800,1.799945
FILLER_144_83,VPWR,li1,43.9300,405.2800,1.799953
FILLER_144_77,VPWR,li1,42.3200,405.2800,1.799953
FILLER_144_65,VPWR,li1,38.1800,405.2800,1.799959
FILLER_144_53,VPWR,li1,32.6600,405.2800,1.799967
FILLER_144_41,VPWR,li1,27.1400,405.2800,1.799977
FILLER_144_29,VPWR,li1,21.6200,405.2800,1.799985
FILLER_144_27,VPWR,li1,18.1700,405.2800,1.799985
FILLER_144_15,VPWR,li1,15.1800,405.2800,1.799985
FILLER_144_3,VPWR,li1,9.6600,405.2800,1.799985
FILLER_143_909,VPWR,li1,424.3500,399.8400,1.799964
FILLER_143_897,VPWR,li1,420.9000,399.8400,1.799964
FILLER_143_895,VPWR,li1,417.4500,399.8400,1.799964
FILLER_143_889,VPWR,li1,415.8400,399.8400,1.799964
FILLER_143_877,VPWR,li1,411.7000,399.8400,1.799964
FILLER_143_865,VPWR,li1,406.1800,399.8400,1.799964
FILLER_143_853,VPWR,li1,400.6600,399.8400,1.799964
FILLER_143_841,VPWR,li1,395.1400,399.8400,1.799964
FILLER_143_839,VPWR,li1,391.6900,399.8400,1.799964
FILLER_143_833,VPWR,li1,390.0800,399.8400,1.799964
FILLER_143_821,VPWR,li1,385.9400,399.8400,1.799964
FILLER_143_809,VPWR,li1,380.4200,399.8400,1.799964
FILLER_143_797,VPWR,li1,374.9000,399.8400,1.799964
FILLER_143_785,VPWR,li1,369.3800,399.8400,1.799964
FILLER_143_782,VPWR,li1,365.7000,399.8400,1.799964
FILLER_143_774,VPWR,li1,363.4000,399.8400,1.799964
FILLER_143_762,VPWR,li1,358.8000,399.8400,1.799964
FILLER_143_746,VPWR,li1,350.5200,399.8400,1.799966
FILLER_143_725,VPWR,li1,339.7100,399.8400,1.799969
FILLER_143_690,VPWR,li1,323.3800,399.8400,1.799966
FILLER_143_666,VPWR,li1,313.2600,399.8400,1.799950
FILLER_143_633,VPWR,li1,296.9300,399.8400,1.799926
FILLER_143_597,VPWR,li1,280.3700,399.8400,1.799907
FILLER_143_593,VPWR,li1,279.2200,399.8400,1.799907
FILLER_143_572,VPWR,li1,268.8700,399.8400,1.799899
FILLER_143_535,VPWR,li1,252.3100,399.8400,1.799894
FILLER_143_527,VPWR,li1,249.7800,399.8400,1.799893
FILLER_143_505,VPWR,li1,238.7400,399.8400,1.799894
FILLER_143_501,VPWR,li1,236.6700,399.8400,1.799894
FILLER_143_476,VPWR,li1,224.7100,399.8400,1.799898
FILLER_143_459,VPWR,li1,216.8900,399.8400,1.799902
FILLER_143_449,VPWR,li1,212.2900,399.8400,1.799906
FILLER_143_430,VPWR,li1,203.7800,399.8400,1.799915
FILLER_143_402,VPWR,li1,191.3600,399.8400,1.799931
FILLER_143_385,VPWR,li1,183.3100,399.8400,1.799944
FILLER_143_363,VPWR,li1,172.7300,399.8400,1.799949
FILLER_143_359,VPWR,li1,171.5800,399.8400,1.799949
FILLER_143_337,VPWR,li1,161.9200,399.8400,1.799924
FILLER_143_310,VPWR,li1,148.5800,399.8400,1.799901
FILLER_143_298,VPWR,li1,143.2900,399.8400,1.799892
FILLER_143_270,VPWR,li1,129.9500,399.8400,1.799875
FILLER_143_264,VPWR,li1,128.3400,399.8400,1.799872
FILLER_143_247,VPWR,li1,119.3700,399.8400,1.799864
FILLER_143_234,VPWR,li1,114.0800,399.8400,1.799860
FILLER_143_223,VPWR,li1,108.3300,399.8400,1.799856
FILLER_143_191,VPWR,li1,94.0700,399.8400,1.799869
FILLER_143_169,VPWR,li1,84.1800,399.8400,1.799881
FILLER_143_167,VPWR,li1,82.5700,399.8400,1.799881
FILLER_143_138,VPWR,li1,69.9200,399.8400,1.799899
FILLER_143_125,VPWR,li1,63.9400,399.8400,1.799908
FILLER_143_113,VPWR,li1,60.2600,399.8400,1.799914
FILLER_143_111,VPWR,li1,56.8100,399.8400,1.799923
FILLER_143_105,VPWR,li1,55.2000,399.8400,1.799923
FILLER_143_93,VPWR,li1,51.0600,399.8400,1.799930
FILLER_143_81,VPWR,li1,45.5400,399.8400,1.799942
FILLER_143_69,VPWR,li1,40.0200,399.8400,1.799949
FILLER_143_57,VPWR,li1,34.5000,399.8400,1.799959
FILLER_143_55,VPWR,li1,31.0500,399.8400,1.799967
FILLER_143_51,VPWR,li1,29.9000,399.8400,1.799967
FILLER_143_39,VPWR,li1,26.2200,399.8400,1.799973
FILLER_143_27,VPWR,li1,20.7000,399.8400,1.799983
FILLER_143_15,VPWR,li1,15.1800,399.8400,1.799983
FILLER_143_3,VPWR,li1,9.6600,399.8400,1.799983
FILLER_142_905,VPWR,li1,422.7400,399.8400,1.799964
FILLER_142_893,VPWR,li1,419.0600,399.8400,1.799964
FILLER_142_881,VPWR,li1,413.5400,399.8400,1.799964
FILLER_142_869,VPWR,li1,408.0200,399.8400,1.799964
FILLER_142_867,VPWR,li1,404.5700,399.8400,1.799964
FILLER_142_861,VPWR,li1,402.9600,399.8400,1.799964
FILLER_142_849,VPWR,li1,398.8200,399.8400,1.799964
FILLER_142_837,VPWR,li1,393.3000,399.8400,1.799964
FILLER_142_825,VPWR,li1,387.7800,399.8400,1.799964
FILLER_142_813,VPWR,li1,382.2600,399.8400,1.799964
FILLER_142_809,VPWR,li1,378.3500,399.8400,1.799964
FILLER_142_797,VPWR,li1,374.9000,399.8400,1.799964
FILLER_142_785,VPWR,li1,369.3800,399.8400,1.799964
FILLER_142_773,VPWR,li1,363.8600,399.8400,1.799964
FILLER_142_746,VPWR,li1,348.9100,399.8400,1.799966
FILLER_142_681,VPWR,li1,319.4700,399.8400,1.799960
FILLER_142_663,VPWR,li1,310.9600,399.8400,1.799946
FILLER_142_608,VPWR,li1,285.8900,399.8400,1.799914
FILLER_142_589,VPWR,li1,277.1500,399.8400,1.799904
FILLER_142_587,VPWR,li1,275.7700,399.8400,1.799904
FILLER_142_549,VPWR,li1,258.2900,399.8400,1.799895
FILLER_142_528,VPWR,li1,249.3200,399.8400,1.799893
FILLER_142_477,VPWR,li1,225.4000,399.8400,1.799897
FILLER_142_475,VPWR,li1,224.2500,399.8400,1.799898
FILLER_142_434,VPWR,li1,205.3900,399.8400,1.799915
FILLER_142_430,VPWR,li1,204.2400,399.8400,1.799915
FILLER_142_412,VPWR,li1,196.8800,399.8400,1.799924
FILLER_142_386,VPWR,li1,183.5400,399.8400,1.799944
FILLER_142_363,VPWR,li1,172.7300,399.8400,1.799949
FILLER_142_359,VPWR,li1,171.5800,399.8400,1.799949
FILLER_142_330,VPWR,li1,158.0100,399.8400,1.799915
FILLER_142_253,VPWR,li1,122.3600,399.8400,1.799866
FILLER_142_248,VPWR,li1,120.5200,399.8400,1.799864
FILLER_142_230,VPWR,li1,111.7800,399.8400,1.799858
FILLER_142_197,VPWR,li1,96.3700,399.8400,1.799867
FILLER_142_192,VPWR,li1,94.7600,399.8400,1.799869
FILLER_142_141,VPWR,li1,71.7600,399.8400,1.799896
FILLER_142_139,VPWR,li1,69.6900,399.8400,1.799899
FILLER_142_121,VPWR,li1,61.6400,399.8400,1.799914
FILLER_142_109,VPWR,li1,58.4200,399.8400,1.799920
FILLER_142_97,VPWR,li1,52.9000,399.8400,1.799927
FILLER_142_85,VPWR,li1,47.3800,399.8400,1.799937
FILLER_142_83,VPWR,li1,43.9300,399.8400,1.799945
FILLER_142_77,VPWR,li1,42.3200,399.8400,1.799945
FILLER_142_65,VPWR,li1,38.1800,399.8400,1.799953
FILLER_142_53,VPWR,li1,32.6600,399.8400,1.799962
FILLER_142_41,VPWR,li1,27.1400,399.8400,1.799973
FILLER_142_29,VPWR,li1,21.6200,399.8400,1.799983
FILLER_142_27,VPWR,li1,18.1700,399.8400,1.799983
FILLER_142_15,VPWR,li1,15.1800,399.8400,1.799983
FILLER_142_3,VPWR,li1,9.6600,399.8400,1.799983
FILLER_141_897,VPWR,li1,420.9000,394.4000,1.799947
FILLER_141_895,VPWR,li1,417.4500,394.4000,1.799947
FILLER_141_889,VPWR,li1,415.8400,394.4000,1.799947
FILLER_141_877,VPWR,li1,411.7000,394.4000,1.799947
FILLER_141_865,VPWR,li1,406.1800,394.4000,1.799947
FILLER_141_853,VPWR,li1,400.6600,394.4000,1.799947
FILLER_141_841,VPWR,li1,395.1400,394.4000,1.799947
FILLER_141_839,VPWR,li1,391.6900,394.4000,1.799947
FILLER_141_833,VPWR,li1,390.0800,394.4000,1.799947
FILLER_141_821,VPWR,li1,385.9400,394.4000,1.799947
FILLER_141_809,VPWR,li1,380.4200,394.4000,1.799947
FILLER_141_797,VPWR,li1,374.9000,394.4000,1.799947
FILLER_141_785,VPWR,li1,369.3800,394.4000,1.799947
FILLER_141_783,VPWR,li1,365.9300,394.4000,1.799947
FILLER_141_775,VPWR,li1,363.8600,394.4000,1.799947
FILLER_141_729,VPWR,li1,341.0900,394.4000,1.799951
FILLER_141_718,VPWR,li1,336.0300,394.4000,1.799952
FILLER_141_668,VPWR,li1,313.7200,394.4000,1.799903
FILLER_141_654,VPWR,li1,307.0500,394.4000,1.799886
FILLER_141_610,VPWR,li1,287.5000,394.4000,1.799860
FILLER_141_593,VPWR,li1,278.5300,394.4000,1.799849
FILLER_141_576,VPWR,li1,270.7100,394.4000,1.799842
FILLER_141_556,VPWR,li1,262.2000,394.4000,1.799845
FILLER_141_531,VPWR,li1,250.0100,394.4000,1.799850
FILLER_141_523,VPWR,li1,247.9400,394.4000,1.799852
FILLER_141_505,VPWR,li1,238.2800,394.4000,1.799861
FILLER_141_473,VPWR,li1,223.3300,394.4000,1.799881
FILLER_141_449,VPWR,li1,212.7500,394.4000,1.799896
FILLER_141_431,VPWR,li1,204.0100,394.4000,1.799911
FILLER_141_427,VPWR,li1,202.8600,394.4000,1.799911
FILLER_141_403,VPWR,li1,191.5900,394.4000,1.799931
FILLER_141_393,VPWR,li1,186.5300,394.4000,1.799943
FILLER_141_389,VPWR,li1,185.1500,394.4000,1.799943
FILLER_141_355,VPWR,li1,169.2800,394.4000,1.799954
FILLER_141_330,VPWR,li1,158.7000,394.4000,1.799941
FILLER_141_290,VPWR,li1,139.6100,394.4000,1.799923
FILLER_141_276,VPWR,li1,132.7100,394.4000,1.799920
FILLER_141_254,VPWR,li1,122.5900,394.4000,1.799916
FILLER_141_248,VPWR,li1,120.9800,394.4000,1.799915
FILLER_141_231,VPWR,li1,112.0100,394.4000,1.799913
FILLER_141_225,VPWR,li1,109.7100,394.4000,1.799913
FILLER_141_223,VPWR,li1,108.3300,394.4000,1.799913
FILLER_141_217,VPWR,li1,106.7200,394.4000,1.799913
FILLER_141_192,VPWR,li1,94.7600,394.4000,1.799916
FILLER_141_172,VPWR,li1,85.5600,394.4000,1.799920
FILLER_141_146,VPWR,li1,72.9100,394.4000,1.799929
