Instance,Terminal,Layer,X location,Y location,Voltage
hold844,VGND,li1,242.4200,391.6800,0.000114
hold843,VGND,li1,138.9200,364.4800,0.000151
hold842,VGND,li1,103.9600,70.7200,0.000152
hold841,VGND,li1,303.6000,65.2800,0.000144
hold840,VGND,li1,42.3200,304.6400,0.000065
hold839,VGND,li1,261.2800,429.7600,0.000058
hold838,VGND,li1,240.1200,418.8800,0.000095
hold837,VGND,li1,80.9600,391.6800,0.000101
hold836,VGND,li1,115.0000,81.6000,0.000143
hold835,VGND,li1,33.5800,239.3600,0.000100
hold834,VGND,li1,252.5400,81.6000,0.000230
hold833,VGND,li1,291.1800,408.0000,0.000134
hold832,VGND,li1,24.3800,212.1600,0.000038
hold831,VGND,li1,120.5200,380.8000,0.000108
hold830,VGND,li1,274.1600,413.4400,0.000143
hold829,VGND,li1,152.7200,163.2000,0.000136
hold828,VGND,li1,145.3600,261.1200,0.000205
hold827,VGND,li1,46.4600,288.3200,0.000091
hold826,VGND,li1,338.5600,65.2800,0.000055
hold825,VGND,li1,38.6400,174.0800,0.000062
hold824,VGND,li1,159.6200,54.4000,0.000050
hold823,VGND,li1,46.9200,315.5200,0.000114
hold822,VGND,li1,143.0600,331.8400,0.000256
hold821,VGND,li1,90.1600,43.5200,0.000093
hold820,VGND,li1,329.8200,48.9600,0.000048
hold819,VGND,li1,132.0200,54.4000,0.000062
hold818,VGND,li1,93.8400,304.6400,0.000140
hold817,VGND,li1,274.6200,348.1600,0.000229
hold816,VGND,li1,182.6200,397.1200,0.000058
hold815,VGND,li1,55.2000,212.1600,0.000133
hold814,VGND,li1,128.3400,70.7200,0.000158
hold813,VGND,li1,219.8800,54.4000,0.000120
hold812,VGND,li1,47.3800,184.9600,0.000060
hold811,VGND,li1,358.8000,43.5200,0.000055
hold810,VGND,li1,69.4600,380.8000,0.000072
hold809,VGND,li1,323.8400,380.8000,0.000068
hold808,VGND,li1,158.2400,32.6400,0.000060
hold807,VGND,li1,291.1800,391.6800,0.000087
hold806,VGND,li1,42.3200,228.4800,0.000096
hold805,VGND,li1,149.5000,315.5200,0.000142
hold804,VGND,li1,80.9600,190.4000,0.000140
hold803,VGND,li1,219.8800,76.1600,0.000266
hold802,VGND,li1,205.1600,418.8800,0.000074
hold801,VGND,li1,59.3400,261.1200,0.000155
hold800,VGND,li1,50.1400,288.3200,0.000098
hold799,VGND,li1,98.9000,391.6800,0.000113
hold798,VGND,li1,295.3200,380.8000,0.000153
hold797,VGND,li1,72.2200,337.2800,0.000106
hold796,VGND,li1,150.4200,54.4000,0.000055
hold795,VGND,li1,42.7800,114.2400,0.000073
hold794,VGND,li1,136.1600,364.4800,0.000153
hold793,VGND,li1,151.8000,348.1600,0.000163
hold792,VGND,li1,355.5800,348.1600,0.000103
hold791,VGND,li1,316.9400,380.8000,0.000090
hold790,VGND,li1,85.1000,369.9200,0.000127
hold789,VGND,li1,325.6800,342.7200,0.000094
hold788,VGND,li1,176.1800,408.0000,0.000055
hold787,VGND,li1,25.3000,288.3200,0.000037
hold786,VGND,li1,161.0000,375.3600,0.000082
hold785,VGND,li1,66.2400,92.4800,0.000130
hold784,VGND,li1,123.7400,402.5600,0.000123
hold783,VGND,li1,156.8600,43.5200,0.000096
hold782,VGND,li1,84.6400,397.1200,0.000110
hold781,VGND,li1,270.0200,369.9200,0.000154
hold780,VGND,li1,44.1600,282.8800,0.000076
hold779,VGND,li1,41.8600,103.3600,0.000037
hold778,VGND,li1,144.4400,108.8000,0.000138
hold777,VGND,li1,247.4800,76.1600,0.000322
hold776,VGND,li1,170.2000,380.8000,0.000084
hold775,VGND,li1,65.3200,163.2000,0.000121
hold774,VGND,li1,258.5200,380.8000,0.000226
hold773,VGND,li1,164.2200,402.5600,0.000078
hold772,VGND,li1,299.9200,408.0000,0.000121
hold771,VGND,li1,136.6200,288.3200,0.000179
hold770,VGND,li1,192.7400,92.4800,0.000111
hold769,VGND,li1,229.0800,418.8800,0.000090
hold768,VGND,li1,296.7000,38.0800,0.000144
hold767,VGND,li1,163.3000,87.0400,0.000140
hold766,VGND,li1,120.5200,239.3600,0.000225
hold765,VGND,li1,57.9600,103.3600,0.000058
hold764,VGND,li1,39.1000,114.2400,0.000062
hold763,VGND,li1,127.8800,391.6800,0.000100
hold762,VGND,li1,304.0600,429.7600,0.000041
hold761,VGND,li1,155.4800,125.1200,0.000134
hold760,VGND,li1,68.0800,304.6400,0.000109
hold759,VGND,li1,119.6000,163.2000,0.000168
hold758,VGND,li1,94.7600,408.0000,0.000133
hold757,VGND,li1,42.3200,244.8000,0.000116
hold756,VGND,li1,74.9800,130.5600,0.000306
hold755,VGND,li1,85.5600,250.2400,0.000248
hold754,VGND,li1,156.4000,386.2400,0.000080
hold753,VGND,li1,177.5600,359.0400,0.000075
hold752,VGND,li1,93.3800,261.1200,0.000201
hold751,VGND,li1,177.5600,326.4000,0.000065
hold750,VGND,li1,190.9000,87.0400,0.000108
hold749,VGND,li1,153.1800,261.1200,0.000194
hold748,VGND,li1,93.8400,201.2800,0.000135
hold747,VGND,li1,55.2000,174.0800,0.000091
hold746,VGND,li1,337.6400,65.2800,0.000055
hold745,VGND,li1,46.9200,342.7200,0.000064
hold744,VGND,li1,114.5400,54.4000,0.000064
hold743,VGND,li1,157.7800,250.2400,0.000205
hold742,VGND,li1,333.9600,359.0400,0.000090
hold741,VGND,li1,30.8200,342.7200,0.000035
hold740,VGND,li1,73.6000,364.4800,0.000134
hold739,VGND,li1,156.8600,342.7200,0.000114
hold738,VGND,li1,308.6600,54.4000,0.000096
hold737,VGND,li1,252.5400,48.9600,0.000153
hold736,VGND,li1,115.0000,201.2800,0.000145
hold735,VGND,li1,143.9800,375.3600,0.000110
hold734,VGND,li1,93.8400,402.5600,0.000102
hold733,VGND,li1,42.3200,239.3600,0.000134
hold732,VGND,li1,118.2200,59.8400,0.000118
hold731,VGND,li1,145.3600,233.9200,0.000138
hold730,VGND,li1,79.1200,233.9200,0.000156
hold729,VGND,li1,213.9000,391.6800,0.000092
hold728,VGND,li1,46.4600,114.2400,0.000084
hold727,VGND,li1,351.4400,59.8400,0.000041
hold726,VGND,li1,52.9000,261.1200,0.000139
hold725,VGND,li1,251.1600,76.1600,0.000324
hold724,VGND,li1,106.2600,32.6400,0.000081
hold723,VGND,li1,51.9800,277.4400,0.000073
hold722,VGND,li1,310.0400,375.3600,0.000121
hold721,VGND,li1,72.2200,92.4800,0.000138
hold720,VGND,li1,300.3800,32.6400,0.000092
hold719,VGND,li1,138.4600,250.2400,0.000237
hold718,VGND,li1,131.5600,337.2800,0.000124
hold717,VGND,li1,230.4600,391.6800,0.000108
hold716,VGND,li1,162.3800,201.2800,0.000119
hold715,VGND,li1,191.8200,402.5600,0.000064
hold714,VGND,li1,278.3000,418.8800,0.000098
hold713,VGND,li1,132.0200,261.1200,0.000219
hold712,VGND,li1,99.3600,27.2000,0.000031
hold711,VGND,li1,68.0800,244.8000,0.000188
hold710,VGND,li1,123.7400,108.8000,0.000156
hold709,VGND,li1,144.9000,299.2000,0.000173
hold708,VGND,li1,80.9600,282.8800,0.000135
hold707,VGND,li1,280.6000,54.4000,0.000127
hold706,VGND,li1,338.5600,353.6000,0.000043
hold705,VGND,li1,226.7800,87.0400,0.000171
hold704,VGND,li1,24.8400,141.4400,0.000029
hold703,VGND,li1,115.0000,364.4800,0.000161
hold702,VGND,li1,70.3800,413.4400,0.000068
hold701,VGND,li1,162.3800,43.5200,0.000089
hold700,VGND,li1,213.9000,337.2800,0.000150
hold699,VGND,li1,250.7000,391.6800,0.000117
hold698,VGND,li1,132.4800,136.0000,0.000289
hold697,VGND,li1,132.4800,223.0400,0.000320
hold696,VGND,li1,93.8400,233.9200,0.000173
hold695,VGND,li1,259.4400,397.1200,0.000182
hold694,VGND,li1,325.2200,408.0000,0.000071
hold693,VGND,li1,308.2000,369.9200,0.000109
hold692,VGND,li1,268.1800,391.6800,0.000113
hold691,VGND,li1,29.4400,146.8800,0.000072
hold690,VGND,li1,359.2600,81.6000,0.000103
hold689,VGND,li1,242.8800,43.5200,0.000129
hold688,VGND,li1,61.1800,201.2800,0.000100
hold687,VGND,li1,71.3000,342.7200,0.000095
hold686,VGND,li1,92.9200,174.0800,0.000151
hold685,VGND,li1,60.7200,320.9600,0.000142
hold684,VGND,li1,80.0400,87.0400,0.000201
hold683,VGND,li1,269.5600,375.3600,0.000175
hold682,VGND,li1,184.9200,43.5200,0.000060
hold681,VGND,li1,106.2600,299.2000,0.000237
hold680,VGND,li1,195.5000,402.5600,0.000070
hold679,VGND,li1,118.6800,413.4400,0.000098
hold678,VGND,li1,162.3800,277.4400,0.000076
hold677,VGND,li1,192.2800,54.4000,0.000065
hold676,VGND,li1,89.2400,244.8000,0.000223
hold675,VGND,li1,143.0600,315.5200,0.000157
hold674,VGND,li1,165.1400,261.1200,0.000164
hold673,VGND,li1,135.7000,157.7600,0.000208
hold672,VGND,li1,109.4800,119.6800,0.000451
hold671,VGND,li1,167.4400,272.0000,0.000080
hold670,VGND,li1,122.8200,304.6400,0.000144
hold669,VGND,li1,80.9600,304.6400,0.000127
hold668,VGND,li1,114.0800,212.1600,0.000238
hold667,VGND,li1,120.0600,168.6400,0.000193
hold666,VGND,li1,321.0800,81.6000,0.000112
hold665,VGND,li1,71.7600,250.2400,0.000224
hold664,VGND,li1,38.1800,59.8400,0.000043
hold663,VGND,li1,57.0400,87.0400,0.000146
hold662,VGND,li1,203.3200,375.3600,0.000098
hold661,VGND,li1,280.1400,391.6800,0.000101
hold660,VGND,li1,127.4200,402.5600,0.000121
hold659,VGND,li1,149.5000,391.6800,0.000086
hold658,VGND,li1,149.9600,65.2800,0.000118
hold657,VGND,li1,242.8800,402.5600,0.000104
hold656,VGND,li1,106.7200,315.5200,0.000184
hold655,VGND,li1,316.9400,43.5200,0.000082
hold654,VGND,li1,243.3400,27.2000,0.000107
hold653,VGND,li1,123.7400,310.0800,0.000098
hold652,VGND,li1,127.8800,54.4000,0.000063
hold651,VGND,li1,87.8600,375.3600,0.000079
hold650,VGND,li1,50.6000,315.5200,0.000120
hold649,VGND,li1,77.2800,103.3600,0.000079
hold648,VGND,li1,247.9400,369.9200,0.000157
hold647,VGND,li1,40.0200,239.3600,0.000124
hold646,VGND,li1,213.4400,375.3600,0.000117
hold645,VGND,li1,213.9000,81.6000,0.000195
hold644,VGND,li1,80.9600,97.9200,0.000182
hold643,VGND,li1,265.4200,429.7600,0.000056
hold642,VGND,li1,250.7000,43.5200,0.000134
hold641,VGND,li1,181.7000,65.2800,0.000083
hold640,VGND,li1,119.6000,184.9600,0.000131
hold639,VGND,li1,145.3600,402.5600,0.000111
hold638,VGND,li1,140.7600,402.5600,0.000114
hold637,VGND,li1,323.8400,21.7600,0.000065
hold636,VGND,li1,196.8800,70.7200,0.000129
hold635,VGND,li1,63.9400,212.1600,0.000158
hold634,VGND,li1,67.1600,184.9600,0.000086
hold633,VGND,li1,144.4400,157.7600,0.000180
hold632,VGND,li1,325.6800,70.7200,0.000085
hold631,VGND,li1,68.0800,375.3600,0.000062
hold630,VGND,li1,158.2400,70.7200,0.000120
hold629,VGND,li1,219.8800,386.2400,0.000134
hold628,VGND,li1,115.9200,195.8400,0.000137
hold627,VGND,li1,165.6000,364.4800,0.000111
hold626,VGND,li1,64.4000,272.0000,0.000128
hold625,VGND,li1,83.7200,108.8000,0.000142
hold624,VGND,li1,208.8400,391.6800,0.000085
hold623,VGND,li1,27.6000,337.2800,0.000029
hold622,VGND,li1,162.3800,408.0000,0.000093
hold621,VGND,li1,33.5800,288.3200,0.000056
hold620,VGND,li1,201.4800,402.5600,0.000077
hold619,VGND,li1,145.8200,342.7200,0.000120
hold618,VGND,li1,55.2000,141.4400,0.000082
hold617,VGND,li1,202.8600,65.2800,0.000134
hold616,VGND,li1,128.8000,163.2000,0.000160
hold615,VGND,li1,308.6600,223.0400,0.000199
hold614,VGND,li1,111.7800,304.6400,0.000145
hold613,VGND,li1,80.9600,119.6800,0.000417
hold612,VGND,li1,193.2000,413.4400,0.000085
hold611,VGND,li1,123.7400,48.9600,0.000088
hold610,VGND,li1,62.1000,152.3200,0.000163
hold609,VGND,li1,279.2200,184.9600,0.000112
hold608,VGND,li1,278.3000,190.4000,0.000111
hold607,VGND,li1,323.8400,391.6800,0.000039
hold606,VGND,li1,294.8600,391.6800,0.000082
hold605,VGND,li1,106.2600,190.4000,0.000156
hold604,VGND,li1,264.0400,48.9600,0.000158
hold603,VGND,li1,51.9800,315.5200,0.000125
hold602,VGND,li1,143.9800,277.4400,0.000094
hold601,VGND,li1,88.7800,146.8800,0.000244
hold600,VGND,li1,42.3200,152.3200,0.000111
hold599,VGND,li1,131.1000,157.7600,0.000222
hold598,VGND,li1,184.0000,27.2000,0.000032
hold597,VGND,li1,99.3600,92.4800,0.000186
hold596,VGND,li1,164.2200,76.1600,0.000125
hold595,VGND,li1,27.6000,228.4800,0.000048
hold594,VGND,li1,278.7600,369.9200,0.000149
hold593,VGND,li1,38.1800,348.1600,0.000118
hold592,VGND,li1,68.0800,179.5200,0.000161
hold591,VGND,li1,281.0600,380.8000,0.000189
hold590,VGND,li1,28.9800,201.2800,0.000042
hold589,VGND,li1,234.1400,402.5600,0.000101
hold588,VGND,li1,124.6600,228.4800,0.000171
hold587,VGND,li1,42.3200,315.5200,0.000105
hold586,VGND,li1,55.2000,206.7200,0.000146
hold585,VGND,li1,180.3200,369.9200,0.000064
hold584,VGND,li1,158.2400,76.1600,0.000142
hold583,VGND,li1,131.5600,310.0800,0.000098
hold582,VGND,li1,151.3400,375.3600,0.000099
hold581,VGND,li1,252.5400,413.4400,0.000164
hold580,VGND,li1,188.1400,43.5200,0.000068
hold579,VGND,li1,42.3200,201.2800,0.000069
hold578,VGND,li1,118.2200,38.0800,0.000084
hold577,VGND,li1,312.8000,369.9200,0.000097
hold576,VGND,li1,68.0800,353.6000,0.000097
hold575,VGND,li1,171.1200,130.5600,0.000102
hold574,VGND,li1,230.9200,65.2800,0.000173
hold573,VGND,li1,223.5600,32.6400,0.000115
hold572,VGND,li1,177.5600,65.2800,0.000065
hold571,VGND,li1,135.2400,310.0800,0.000097
hold570,VGND,li1,132.9400,223.0400,0.000320
hold569,VGND,li1,89.7000,337.2800,0.000123
hold568,VGND,li1,110.8600,375.3600,0.000099
hold567,VGND,li1,308.2000,342.7200,0.000166
hold566,VGND,li1,261.2800,348.1600,0.000231
hold565,VGND,li1,113.6200,157.7600,0.000251
hold564,VGND,li1,325.6800,27.2000,0.000037
hold563,VGND,li1,148.1200,418.8800,0.000020
hold562,VGND,li1,167.4400,97.9200,0.000108
hold561,VGND,li1,156.8600,190.4000,0.000107
hold560,VGND,li1,86.9400,391.6800,0.000108
hold559,VGND,li1,157.3200,282.8800,0.000116
hold558,VGND,li1,66.7000,206.7200,0.000166
hold557,VGND,li1,119.1400,375.3600,0.000103
hold556,VGND,li1,69.0000,364.4800,0.000127
hold555,VGND,li1,96.1400,43.5200,0.000102
hold554,VGND,li1,33.1200,125.1200,0.000058
hold553,VGND,li1,344.0800,217.6000,0.000081
hold552,VGND,li1,102.1200,223.0400,0.000305
hold551,VGND,li1,49.2200,157.7600,0.000120
hold550,VGND,li1,291.6400,364.4800,0.000163
hold549,VGND,li1,37.7200,304.6400,0.000053
hold548,VGND,li1,122.3600,184.9600,0.000131
hold547,VGND,li1,179.8600,81.6000,0.000093
hold546,VGND,li1,50.6000,81.6000,0.000078
hold545,VGND,li1,123.7400,391.6800,0.000102
hold544,VGND,li1,127.8800,310.0800,0.000098
hold543,VGND,li1,63.4800,342.7200,0.000087
hold542,VGND,li1,80.9600,103.3600,0.000083
hold541,VGND,li1,27.1400,157.7600,0.000049
hold540,VGND,li1,165.6000,353.6000,0.000070
hold539,VGND,li1,26.6800,174.0800,0.000035
hold538,VGND,li1,98.9000,320.9600,0.000209
hold537,VGND,li1,81.8800,375.3600,0.000075
hold536,VGND,li1,38.6400,250.2400,0.000105
hold535,VGND,li1,179.4000,27.2000,0.000026
hold534,VGND,li1,205.1600,348.1600,0.000157
hold533,VGND,li1,166.5200,146.8800,0.000120
hold532,VGND,li1,132.4800,364.4800,0.000154
hold531,VGND,li1,324.3000,364.4800,0.000078
hold530,VGND,li1,110.8600,299.2000,0.000248
hold529,VGND,li1,132.4800,92.4800,0.000181
hold528,VGND,li1,103.5000,157.7600,0.000244
hold527,VGND,li1,132.0200,353.6000,0.000125
hold526,VGND,li1,28.9800,168.6400,0.000055
hold525,VGND,li1,110.8600,364.4800,0.000162
hold524,VGND,li1,141.6800,233.9200,0.000143
hold523,VGND,li1,97.9800,81.6000,0.000138
hold522,VGND,li1,89.7000,217.6000,0.000171
hold521,VGND,li1,324.7600,81.6000,0.000096
hold520,VGND,li1,51.5200,141.4400,0.000076
hold519,VGND,li1,358.8000,59.8400,0.000041
hold518,VGND,li1,192.7400,320.9600,0.000135
hold517,VGND,li1,316.9400,87.0400,0.000096
hold516,VGND,li1,253.4600,59.8400,0.000148
hold515,VGND,li1,130.1800,152.3200,0.000143
hold514,VGND,li1,164.6800,391.6800,0.000073
hold513,VGND,li1,181.2400,353.6000,0.000048
hold512,VGND,li1,97.0600,348.1600,0.000272
hold511,VGND,li1,97.9800,244.8000,0.000234
hold510,VGND,li1,347.3000,353.6000,0.000046
hold509,VGND,li1,299.9200,76.1600,0.000291
hold508,VGND,li1,51.0600,168.6400,0.000116
hold507,VGND,li1,146.7400,54.4000,0.000057
hold506,VGND,li1,338.1000,337.2800,0.000112
hold505,VGND,li1,96.6000,136.0000,0.000297
hold504,VGND,li1,272.3200,353.6000,0.000125
hold503,VGND,li1,169.2800,152.3200,0.000065
hold502,VGND,li1,345.0000,364.4800,0.000045
hold501,VGND,li1,90.1600,233.9200,0.000169
hold500,VGND,li1,112.2400,408.0000,0.000135
hold499,VGND,li1,60.7200,369.9200,0.000107
hold498,VGND,li1,226.7800,27.2000,0.000099
hold497,VGND,li1,145.3600,81.6000,0.000140
hold496,VGND,li1,201.4800,342.7200,0.000172
hold495,VGND,li1,51.0600,337.2800,0.000075
hold494,VGND,li1,340.8600,48.9600,0.000046
hold493,VGND,li1,270.9400,54.4000,0.000136
hold492,VGND,li1,309.1200,369.9200,0.000109
hold491,VGND,li1,189.0600,348.1600,0.000120
hold490,VGND,li1,287.0400,54.4000,0.000121
hold489,VGND,li1,90.1600,119.6800,0.000441
hold488,VGND,li1,257.6000,418.8800,0.000099
hold487,VGND,li1,296.2400,375.3600,0.000154
hold486,VGND,li1,247.9400,27.2000,0.000106
hold485,VGND,li1,72.2200,103.3600,0.000073
hold484,VGND,li1,90.1600,184.9600,0.000116
hold483,VGND,li1,52.9000,369.9200,0.000095
hold482,VGND,li1,134.7800,168.6400,0.000196
hold481,VGND,li1,239.6600,27.2000,0.000108
hold480,VGND,li1,192.2800,331.8400,0.000131
hold479,VGND,li1,170.2000,103.3600,0.000079
hold478,VGND,li1,55.2000,326.4000,0.000215
hold477,VGND,li1,292.1000,16.3200,0.000116
hold476,VGND,li1,77.2800,282.8800,0.000130
hold475,VGND,li1,100.7400,119.6800,0.000452
hold474,VGND,li1,321.0800,59.8400,0.000069
hold473,VGND,li1,267.7200,81.6000,0.000223
hold472,VGND,li1,267.7200,48.9600,0.000160
hold471,VGND,li1,117.7600,223.0400,0.000320
hold470,VGND,li1,64.4000,304.6400,0.000103
hold469,VGND,li1,85.1000,277.4400,0.000104
hold468,VGND,li1,259.9000,359.0400,0.000271
hold467,VGND,li1,54.7400,304.6400,0.000087
hold466,VGND,li1,168.8200,418.8800,0.000024
hold465,VGND,li1,136.6200,201.2800,0.000147
hold464,VGND,li1,96.6000,97.9200,0.000199
hold463,VGND,li1,346.8400,27.2000,0.000024
hold462,VGND,li1,90.6200,299.2000,0.000212
hold461,VGND,li1,166.5200,27.2000,0.000029
hold460,VGND,li1,173.8800,359.0400,0.000083
hold459,VGND,li1,49.6800,125.1200,0.000119
hold458,VGND,li1,66.2400,76.1600,0.000132
hold457,VGND,li1,80.5000,272.0000,0.000148
hold456,VGND,li1,142.6000,386.2400,0.000093
hold455,VGND,li1,196.8800,359.0400,0.000125
hold454,VGND,li1,153.1800,146.8800,0.000165
hold453,VGND,li1,30.3600,65.2800,0.000052
hold452,VGND,li1,33.5800,87.0400,0.000066
hold451,VGND,li1,146.2800,364.4800,0.000148
hold450,VGND,li1,131.5600,125.1200,0.000178
hold449,VGND,li1,102.5800,217.6000,0.000177
hold448,VGND,li1,329.8200,76.1600,0.000120
hold447,VGND,li1,246.5600,402.5600,0.000106
hold446,VGND,li1,96.1400,174.0800,0.000153
hold445,VGND,li1,29.4400,174.0800,0.000041
hold444,VGND,li1,145.3600,342.7200,0.000120
hold443,VGND,li1,287.9600,353.6000,0.000121
hold442,VGND,li1,136.6200,190.4000,0.000138
hold441,VGND,li1,29.9000,76.1600,0.000052
hold440,VGND,li1,265.4200,369.9200,0.000156
hold439,VGND,li1,118.2200,32.6400,0.000083
hold438,VGND,li1,221.2600,32.6400,0.000112
hold437,VGND,li1,84.1800,179.5200,0.000185
hold436,VGND,li1,196.8800,32.6400,0.000077
hold435,VGND,li1,196.4200,342.7200,0.000159
hold434,VGND,li1,346.8400,402.5600,0.000024
hold433,VGND,li1,156.8600,239.3600,0.000130
hold432,VGND,li1,183.0800,27.2000,0.000032
hold431,VGND,li1,141.6800,402.5600,0.000113
hold430,VGND,li1,111.3200,146.8800,0.000259
hold429,VGND,li1,193.2000,429.7600,0.000051
hold428,VGND,li1,53.8200,70.7200,0.000098
hold427,VGND,li1,46.4600,65.2800,0.000107
hold426,VGND,li1,277.8400,27.2000,0.000094
hold425,VGND,li1,128.8000,157.7600,0.000229
hold424,VGND,li1,171.1200,108.8000,0.000102
hold423,VGND,li1,136.6200,97.9200,0.000178
hold422,VGND,li1,55.2000,168.6400,0.000123
hold421,VGND,li1,64.8600,233.9200,0.000129
hold420,VGND,li1,97.9800,375.3600,0.000089
hold419,VGND,li1,218.0400,27.2000,0.000087
hold418,VGND,li1,234.6000,65.2800,0.000176
hold417,VGND,li1,59.3400,326.4000,0.000236
hold416,VGND,li1,213.9000,408.0000,0.000115
hold415,VGND,li1,298.5400,43.5200,0.000114
hold414,VGND,li1,46.4600,206.7200,0.000127
hold413,VGND,li1,145.8200,212.1600,0.000202
hold412,VGND,li1,167.4400,130.5600,0.000122
hold411,VGND,li1,296.7000,27.2000,0.000084
hold410,VGND,li1,303.1400,54.4000,0.000105
hold409,VGND,li1,100.7400,418.8800,0.000013
hold408,VGND,li1,157.7800,418.8800,0.000022
hold407,VGND,li1,83.7200,146.8800,0.000234
hold406,VGND,li1,80.9600,92.4800,0.000155
hold405,VGND,li1,255.7600,27.2000,0.000104
hold404,VGND,li1,156.8600,277.4400,0.000083
hold403,VGND,li1,145.3600,92.4800,0.000163
hold402,VGND,li1,92.4600,152.3200,0.000190
hold401,VGND,li1,36.8000,201.2800,0.000056
hold400,VGND,li1,201.0200,48.9600,0.000085
hold399,VGND,li1,103.0400,320.9600,0.000208
hold398,VGND,li1,25.3000,212.1600,0.000038
hold397,VGND,li1,65.7800,103.3600,0.000066
hold396,VGND,li1,43.7000,190.4000,0.000085
hold395,VGND,li1,344.5400,337.2800,0.000138
hold394,VGND,li1,93.8400,184.9600,0.000119
hold393,VGND,li1,93.8400,310.0800,0.000092
hold392,VGND,li1,178.9400,397.1200,0.000047
hold391,VGND,li1,131.1000,108.8000,0.000152
hold390,VGND,li1,230.9200,375.3600,0.000146
hold389,VGND,li1,67.1600,81.6000,0.000108
hold388,VGND,li1,98.9000,353.6000,0.000128
hold387,VGND,li1,186.3000,337.2800,0.000094
hold386,VGND,li1,144.4400,65.2800,0.000126
hold385,VGND,li1,80.5000,288.3200,0.000165
hold384,VGND,li1,335.8000,81.6000,0.000072
hold383,VGND,li1,201.0200,27.2000,0.000061
hold382,VGND,li1,175.2600,136.0000,0.000118
hold381,VGND,li1,35.4200,141.4400,0.000049
hold380,VGND,li1,188.1400,429.7600,0.000044
hold379,VGND,li1,333.5000,375.3600,0.000053
hold378,VGND,li1,102.1200,331.8400,0.000278
hold377,VGND,li1,325.6800,418.8800,0.000039
hold376,VGND,li1,298.5400,429.7600,0.000043
hold375,VGND,li1,96.1400,130.5600,0.000320
hold374,VGND,li1,82.3400,65.2800,0.000164
hold373,VGND,li1,157.7800,38.0800,0.000068
hold372,VGND,li1,230.9200,27.2000,0.000104
hold371,VGND,li1,36.3400,272.0000,0.000070
hold370,VGND,li1,265.4200,27.2000,0.000100
hold369,VGND,li1,137.0800,326.4000,0.000189
hold368,VGND,li1,91.5400,195.8400,0.000142
hold367,VGND,li1,226.7800,418.8800,0.000089
hold366,VGND,li1,89.7000,212.1600,0.000215
hold365,VGND,li1,141.2200,81.6000,0.000142
hold364,VGND,li1,316.9400,38.0800,0.000081
hold363,VGND,li1,221.2600,413.4400,0.000145
hold362,VGND,li1,119.1400,261.1200,0.000219
hold361,VGND,li1,50.1400,331.8400,0.000163
hold360,VGND,li1,143.0600,250.2400,0.000231
hold359,VGND,li1,88.7800,223.0400,0.000292
hold358,VGND,li1,423.2000,326.4000,0.000125
hold357,VGND,li1,89.2400,418.8800,0.000011
hold356,VGND,li1,125.1200,375.3600,0.000107
hold355,VGND,li1,67.6200,223.0400,0.000237
hold354,VGND,li1,137.5400,108.8000,0.000144
hold353,VGND,li1,193.6600,375.3600,0.000079
hold352,VGND,li1,356.0400,87.0400,0.000079
hold351,VGND,li1,85.1000,337.2800,0.000119
hold350,VGND,li1,309.5800,70.7200,0.000141
hold349,VGND,li1,159.6200,310.0800,0.000083
hold348,VGND,li1,140.7600,184.9600,0.000124
hold347,VGND,li1,136.1600,261.1200,0.000218
hold346,VGND,li1,108.1000,184.9600,0.000131
hold345,VGND,li1,355.5800,32.6400,0.000037
hold344,VGND,li1,217.5800,364.4800,0.000152
hold343,VGND,li1,85.1000,326.4000,0.000289
hold342,VGND,li1,176.6400,87.0400,0.000091
hold341,VGND,li1,80.9600,320.9600,0.000189
hold340,VGND,li1,90.6200,212.1600,0.000215
hold339,VGND,li1,97.0600,364.4800,0.000163
hold338,VGND,li1,367.0800,65.2800,0.000065
hold337,VGND,li1,83.2600,402.5600,0.000090
hold336,VGND,li1,63.4800,239.3600,0.000206
hold335,VGND,li1,251.1600,359.0400,0.000255
hold334,VGND,li1,145.3600,212.1600,0.000202
hold333,VGND,li1,155.9400,59.8400,0.000093
hold332,VGND,li1,189.5200,369.9200,0.000090
hold331,VGND,li1,259.9000,369.9200,0.000156
hold330,VGND,li1,291.1800,16.3200,0.000116
hold329,VGND,li1,114.5400,81.6000,0.000143
hold328,VGND,li1,102.1200,81.6000,0.000140
hold327,VGND,li1,100.7400,108.8000,0.000158
hold326,VGND,li1,93.3800,54.4000,0.000056
hold325,VGND,li1,213.9000,65.2800,0.000150
hold324,VGND,li1,84.1800,141.4400,0.000112
hold323,VGND,li1,118.2200,92.4800,0.000201
hold322,VGND,li1,76.8200,364.4800,0.000143
hold321,VGND,li1,307.7400,359.0400,0.000226
hold320,VGND,li1,74.9800,70.7200,0.000135
hold319,VGND,li1,244.2600,375.3600,0.000164
hold318,VGND,li1,165.6000,108.8000,0.000111
hold317,VGND,li1,154.5600,228.4800,0.000129
hold316,VGND,li1,47.3800,81.6000,0.000073
hold315,VGND,li1,144.4400,418.8800,0.000020
hold314,VGND,li1,180.3200,320.9600,0.000085
hold313,VGND,li1,194.5800,380.8000,0.000123
hold312,VGND,li1,230.9200,54.4000,0.000139
hold311,VGND,li1,155.4800,157.7600,0.000145
hold310,VGND,li1,194.5800,391.6800,0.000069
hold309,VGND,li1,105.8000,27.2000,0.000032
hold308,VGND,li1,274.6200,184.9600,0.000115
